Image,Object type,Museum number,Description,Authority,Culture,Production date,Find spot,Materials,Technique,Dimensions,Inscription,Curators Comments,Bib references,Location,Subjects,Assoc name,Acq name (acq),Acq name (excavator),Acq date,Acq notes (acq),Acq notes (exc),Dept,BM/Big number,Reg number,Add ids
,bowl (object name),No: Optional[EA42134],"Bowl or red pottery: with a flat base and convex sides, turning inwards at the rim. Good condition.; ",,1st Dynasty,,Excavated/Findspot: Edfu (?),pottery,,6.00 centimetres base ;  14.50 - 16.20 centimetres elliptical rim ;  8.50 - 9.50 centimetres irregular ; ,,"This bowl bears the mark, Edfu N possibly indicating the archaic sites north of Edfu which were worked by Garstang. See 'Annales du Service des Antiquitiés de l'Égypte',8 (1907), 132-3, 137-",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: F G Hilton Price,Excavated by: Prof John Garstang,1905,,,Egypt and Sudan,EA42134,"1905,1209.56",
,bowl (object name),No: Optional[EA59059],"Basalt bowl: with flat base and flaring sides, becoming slightly convex towards ledge-rim, incised line beneath rim on exterior, rim chipped.; ",,1st Dynasty,,Found/Acquired: Egypt,basalt,incised,13.70 centimetres max ;  10.20 - 10.80 centimetres irregular ; ,,,Spencer 1980 / Early Dynastic Objects,Not on display,,,Purchased through: Denis P Kyticas,,1928,,,Egypt and Sudan,EA59059,"1928,0414.38",
https://media.britishmuseum.org/media/Repository/Documents/2026_7/15_15/763b76b2_5fc7_4bd2_afae_b48800f75dc8/preview_EA32180.jpg,bowl (object name),No: Optional[EA32180],"Small metasediment bowl: with flat base, flaring sides and incurving rim, a fragment of which is now missing, base countersunk on the interior.; ",,1st Dynasty,,Found/Acquired: Egypt,metasediment,,4.00 centimetres base ;  11.40 centimetres mouth ;  4.60 centimetres max ; ,,,Spencer 1980 / Early Dynastic Objects,"On display (Room 64 - Early Egypt, Display Case 12)",,,Purchased through: R J Moss & Co,,1899,,,Egypt and Sudan,EA32180,"1899,1016.1193",
,bowl (object name),No: Optional[EA49283],"A small fragment of calcite from the rim of a vessel, probably a bowl.; ",,1st Dynasty; 2nd Dynasty,,Excavated/Findspot: Abydos,calcite,,3.20 centimetres;  2.00 centimetres; ,,,Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,1910,,,Egypt and Sudan,EA49283,"1910,1008.6",
,bowl (object name),No: Optional[EA68217],Deep calcite bowl: with a flat base and thin convex sides which curve inwards to a round-edged rim. Restored from fragments with some loss.; ,,1st Dynasty; 2nd Dynasty,,Excavated/Findspot: Saqqara (Memphis),calcite,,4.50 centimetres base ;  11.60 centimetres rim; max ;  7.40 centimetres; ,,,Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Society,Excavated by: Prof Walter B Emery,1971,,,Egypt and Sudan,EA68217,"1971,0227.151",
https://media.britishmuseum.org/media/Repository/Documents/2026_3/18_17/5ebe9433_068a_4376_bcf3_b4110118e618/preview_EA67152.jpg,bowl (object name),No: Optional[EA67152],"Bowl of variegated limestone: low open bowl of pink mottled limestone, witha flat base and incurving rim. The base is slightly countersunk on the interior. Restored from fragments with some loss.; ",,1st Dynasty,,Excavated/Findspot: Saqqara (Memphis),limestone,,4.00 centimetres base ;  16.50 centimetres rim ;  3.90 centimetres; ,,,Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Society,,1969,,,Egypt and Sudan,EA67152,"1969,0212.15",
https://media.britishmuseum.org/media/Repository/Documents/2014_11/5_14/f0be4ae1_4465_4cb4_9d0a_a3da00f06751/preview_01211623_001.jpg,bowl (object name),No: Optional[EA35308],"Large bowl of grey schist: with a flat base and incurving rim. The base is countersunk on the interior. The side of the bowl bears two small areas which have been greatly scratched, no doubt deliberately, perhaps in order to remove an incised inscription. Restored from fragments.; ",,1st Dynasty,,Found/Acquired: Egypt,schist,scratched; incised,9.80 centimetres base ;  35.00 centimetres rim ;  13.50 centimetres;  2.99 kilograms; ,,"Compare the erased inscriptions on vessels from the tomb of Semerkhet, W. M. F. Petrie, 'Royal Tombs of the Earliest Dynasties' I, pls. V, 5; VI, 9-11. See also introduction to inscribed stone vessel fragments (p. 41).",Spencer 1980 / Early Dynastic Objects,"On display (Room 64 - Early Egypt, Display Case 8)",,,,,1901,,,Egypt and Sudan,EA35308,"1901,0608.40",
,bowl (object name),No: Optional[EA49280],Plain rim fragment of a dolomite bowl.; ,,1st Dynasty; 2nd Dynasty,,Excavated/Findspot: Abydos,dolomite,,8.00 centimetres;  6.50 centimetres; ,,,Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,1910,,,Egypt and Sudan,EA49280,"1910,1008.3",
https://media.britishmuseum.org/media/Repository/Documents/2014_11/5_14/c16b9e85_2435_4697_8663_a3da00f073d7/preview_01211629_001.jpg,bowl (object name),No: Optional[EA59058],Basalt bowl: with a flat base and sides that become convex towards the rim.; ,,1st Dynasty,,Found/Acquired: Egypt,basalt,,16.60 centimetres;  7.80 centimetres; ,,,Spencer 1980 / Early Dynastic Objects,Not on display,,,Purchased from: Mohammed Mohassib,,1928,,,Egypt and Sudan,EA59058,"1928,0414.37",
,bowl (object name),No: Optional[EA29310],"Dolomite limestone bowl: with a flat base and convex sides which turn inwards sharply to a moulded external rim, the inner side of which has been flattened.; ",,1st Dynasty; 2nd Dynasty,,Found/Acquired: Egypt,dolomite,mould-made,3.50 base ;  10.30 centimetres max ;  5.12 centimetres max ; ,,,Spencer 1980 / Early Dynastic Objects,Not on display,,,Purchased through: R J Moss & Co,,1897,,,Egypt and Sudan,EA29310,"1897,0511.26",
,bowl (object name),No: Optional[EA59057],"Basalt bowl with flat base, flaring sides and incurving plain rim, interior of the base is countersunk, some restoration.; ",,1st Dynasty,,Found/Acquired: Egypt,basalt,,19.00 centimetres;  9.00 centimetres; ,,,Spencer 1980 / Early Dynastic Objects,Not on display,,,Purchased from: Mohammed Mohassib,,1928,,,Egypt and Sudan,EA59057,"1928,0414.36",
,bowl (object name),No: Optional[EA73836],"Low bowl of grey and white banded gneiss with a small flat base, convex sides and an indistinct groove below the rim, reconstructed from fragments.; ",,1st Dynasty,3100BC-2890BC,Found/Acquired: Egypt,gneiss,,8.20 centimetres;  3.80 centimetres; ,,,,Not on display,,,Bequeathed by: Mrs Mary E Walker;  Donated by: Catherine Marchionne;  Donated by: Dr A E Walker,,1990,,,Egypt and Sudan,EA73836,"1990,1210.24",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_1/087448e3_1fc6_40e1_8d66_a3bb001bd82b/preview_00285953_001.jpg,bowl (object name),No: Optional[EA22823],"Porphyritic diorite bowl: with flat base and plain rim, the sides are very slightly concave near the base and convex near the top, the interior of the base is rounded, not countersunk. Repaired.; ",,1st Dynasty,,Found/Acquired: Egypt,porphyry; diorite,,5.20 centimetres base ;  18.30 centimetres rim ;  10.00 centimetres; ,,,Spencer 1980 / Early Dynastic Objects,Not on display,,,Purchased through: Sir Ernest A T Wallis Budge,,1891,,,Egypt and Sudan,EA22823,"1891,0509.14",
,bowl (object name),No: Optional[EA32176],Schist bowl: bowl of green schist with a flat base and slightly incurving rim. The interior of the base is countersunk but not flat.; ,,1st Dynasty; 2nd Dynasty,,Found/Acquired: Egypt,schist,,6.50 centimetres base ;  19.60 centimetres rim; max ;  5.90 centimetres max ; ,,,Spencer 1980 / Early Dynastic Objects,Not on display,,,Purchased through: R J Moss & Co,,1899,,,Egypt and Sudan,EA32176,"1899,1016.1189",
https://media.britishmuseum.org/media/Repository/Documents/2014_11/5_17/24620f1d_aea4_4dae_a7e5_a3da011eaf22/preview_01220526_001.jpg,bowl (object name),No: Optional[EA68245],"Deep bowl of pale brown pottery: with dull red paint on all surfaces. The base is flattened but remains very slightly convex, and the sides turn inwards at the rim. Good condition.; ",,1st Dynasty,,Excavated/Findspot: Saqqara (Memphis),pottery,painted,14.00 centimetres base ;  27.80 centimetres rim; max ;  12.50 centimetres; ,,"Bibliography:
W. B. Emery, 'Excavations at Saqqara : the tomb of Hemaka' (Cairo, 1938), 50, type 14 and pl. 27, type 14.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Society,,1971,,,Egypt and Sudan,EA68245,"1971,0227.179",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_17/476e0e83_2de6_499b_bb0f_a3b90121ef04/preview_00212316_001.jpg,bowl (object name),No: Optional[EA32673],Part of the side and rim of a bowl of grey marble: consisting of two joined pieces. The exterior surface bears an incised hieroglyphic inscription.; ,,1st Dynasty,,Excavated/Findspot: Tomb of Qaa,marble,incised,7.00 centimetres;  19.50 centimetres max ; ,"Inscription type: inscription Inscription position: exterior Inscription script: hieroglyphic Inscription transliteration: pr-nsw 
ḥwt Ḥr p w‘ỉ 
ḥwt zʒ ḥʒ nb Inscription note: Incised. For bibliography on ḥwt Ḥr p w‘ỉ , see P. Kaplony, 'Die Inschriften der Ägyptischen Frühzeit I (Wiesbaden, 1963) 816-817, 858-861, 1126. The building ḥwt zʒ ḥʒ nb occurs on numerous inscriptions, and has been interpreted by Kaplony as a royal palace at Memphis (P. Kaplony, 'Die Inschriften der Ägyptischen Frühzeit II (Wiesbaden, 1964), anm. 809-10, 813, 992, 1405, 1781. Kaplony reads the name simply as ḥwt zʒ ḥʒ). See also P. Lacau & J. P . Lauer, 'Pyramide à degrees IV, fasc. 2, 26, no. 46; 31-2, no. 58; 54, no. 108; R. Weill, ‘Recherches sur la première dynastie et les temps prépharaoniques (Cairo, 1961),  136-41; F. LI. Griffith, in W. M. F. Petrie, 'Royal Tombs of the Earliest Dynasties' I, 40.; Inscription type: inscription Inscription position: exterior Inscription script: hieroglyphic Inscription transliteration: bỉtỉ Inscription note: At the extreme right-hand edge of the fragment, is part of the bỉtỉ sign, where the group nsw bỉtỉ nbty ḳ(ʒ)‘ would have stood. For similar inscriptions, see W. M. F. Petrie, 'Royal Tombs of the Earliest Dynasties' I, pl.IX, 2, 4, 5; P. Lacau & J. P . Lauer, 'Pyramide à degrees IV, fasc. 1, pl.IV, 8-11 (cf. , pl.IV, 7).; Inscription type: inscription Inscription position: exterior Inscription script: hieroglyphic Inscription translation: Signs of an uncertain meaning. Inscription note: Incised. Taken to be a name, Hetep-renpet, in P. Kaplony, 'Die Inschriften der Ägyptischen Frühzeit I (Wiesbaden, 1963), 593-4.; ","Bibliography:
W. M. F. Petrie, 'Royal Tombs of the Earliest Dynasties' I, 21, 40, pl.IX, 1;
P. Lacau & J. P . Lauer, 'Pyramide à degrees IV, fasc. I, pl. IV, 9;
P. Kaplony, 'Mitteilungen der Deutschen Archäologischen Instituts Abteilung Kairo' 20 (Wiesbaden, 1965), 23, abb. 46;
R. Weill, ‘Recherches sur la première dynastie et les temps prépharaoniques I (Cairo, 1961), 137, (A).",Spencer 1980 / Early Dynastic Objects,Not on display,,Named in inscription: Qaa,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,1900,,,Egypt and Sudan,EA32673,"1900,1015.35",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_17/45c04890_180a_493b_9ee9_a3b9011ef6d3/preview_00211523_001.jpg,bowl (object name),No: Optional[EA68221],"Shallow green-grey schist bowl: with a flat base and an incurving rim, the interior of the base is slightly countersunk, with scratched inscription on the base, perhaps three signs making-up a personal name.; ",,1st Dynasty,,Excavated/Findspot: Saqqara (Memphis),schist,scratched,8.20 centimetres base ;  32.70 centimetres rim ;  4.70 centimetres; ,Inscription type: inscription Inscription position: underside Inscription script: hieroglyphic Inscription transliteration: Mrỉ-ỉtỉ Inscription translation: Meryiti Inscription note: Incised. 3 signs possibly respresenting this name.; ,"Bibliography:
W. B. Emery, 'Great tombs of the First Dynasty; excavations at Sakkara' III (London, 1958), 61 and pl. 83, no. 8;
P. Kaplony, 'Die Inschriften der Ägyptischen Frühzeit I (Wiesbaden, 1963), 492.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Society,Excavated by: Prof Walter B Emery,1971,,,Egypt and Sudan,EA68221,"1971,0227.155",
,bowl (object name),No: Optional[EA29304],"Basalt bowl: the base in countersunk on the interior, part of the rim is missing.; ",,1st Dynasty,,Found/Acquired: Egypt,basalt,,17.70 centimetres;  8.10 centimetres; ,,,Spencer 1980 / Early Dynastic Objects,Not on display,,,Purchased from: R J Moss & Co,,1897,,,Egypt and Sudan,EA29304,"1897,0511.20",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_17/ce39380b_68ad_4709_bd90_a3b9011ed5b8/00211509_001.jpg,bowl (object name),No: Optional[EA29305],Basalt bowl: with a flat base and sides that become convex towards the rim. The exterior of the bowl bears a single incised mark.; ,,1st Dynasty,,Found/Acquired: Egypt,basalt,incised,16.80 centimetres;  8.00 centimetres; ,,,Spencer 1980 / Early Dynastic Objects,Not on display,,,Purchased from: R J Moss & Co,,1897,,,Egypt and Sudan,EA29305,"1897,0511.21",
,bowl (object name),No: Optional[EA32077],White marble bowl: flat-based bowl with faint bands of grey. The base is countersunk on the interior and incurving rim has a flat inner rim. Restored from fragments.; ,,1st Dynasty; 2nd Dynasty,,Found/Acquired: Egypt,marble,,26.60 centimetres max ;  7.20 centimetres max ; ,,,Spencer 1980 / Early Dynastic Objects,Not on display,,,Purchased from: Miss Selima Harris,,1875,,,Egypt and Sudan,EA32077,"1875,0810.29",Miscellaneous number: BS.4569.a (BS.4569.a)
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_17/c7ee009f_25c1_4877_ba83_a3b9011ed709/00211510_001.jpg,bowl (object name),No: Optional[EA30798],"Porphyry bowl: small bowl with flat base, composed of mottled black and white porphyry. The sides are slightly concave near the base and convex above, turning inwards at the top to a plain rim. The exterior of  the bowl bears an incised inscription of unknown reading.; ",,1st Dynasty,,Found/Acquired: Egypt,porphyry,incised,8.20 centimetres;  3.50 centimetres;  0.238 kilograms; ,Inscription type: inscription Inscription position: exterior Inscription script: hieroglyphic Inscription note: Incised. Unknown reading.; ,"For parallels to this inscription, see W. M. F. Petrie, 'Funeral Furniture with Stone and Metal Vases' (London, 1937), 6-7 and pl. XVI, 212-19.",Spencer 1980 / Early Dynastic Objects,"On display (Room 64 - Early Egypt, Display Case 10)",,,Purchased from: R J Moss & Co,,1899,,,Egypt and Sudan,EA30798,"1899,0708.76",
https://media.britishmuseum.org/media/Repository/Documents/2014_11/5_16/5c83df50_a768_41e0_a043_a3da0110b39b/preview_01215878_001.jpg,bowl (object name); model (object name),No: Optional[EA32683],"Limestone model of a spouted bowl: solid except for a slight depression in the top. The spout projects from the side and it is scored with a narrow groove in its upper surface, to represent the channel. Exterior surface decorated with a network of lines in black paint.; ",,1st Dynasty,,Excavated/Findspot: Tomb of Qaa,limestone,painted; incised,3.30 centimetres base ;  8.20 centimetres rim ;  3.90 centimetres; ,,"Bibliography:
W. M. F. Petrie, 'Royal Tombs of the Earliest Dynasties' I, 15, 28, pl.XXXVIII, 5-6",Spencer 1980 / Early Dynastic Objects,"On display (Room 64 - Early Egypt, Display Case 10)",,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,1900,,,Egypt and Sudan,EA32683,"1900,1015.45",
https://media.britishmuseum.org/media/Repository/Documents/2026_7/15_15/b3578289_ed81_4f9e_a8dc_b48800f75699/preview_EA29932.jpg,bowl (object name),No: Optional[EA29932],"Pale grey-green volcanic ash bowl: with flat base and convex sides, which turn inwards sharply to a moulded external rim, surrounded by an incised line.; ",,1st Dynasty; 2nd Dynasty,,Found/Acquired: Egypt,volcanic ash,mould-made; incised,3.00 centimetres base ;  9.11 centimetres max ;  4.84 centimetres; ,,,Spencer 1980 / Early Dynastic Objects,"On display (Room 64 - Early Egypt, Display Case 12)",,,Purchased through: R J Moss & Co,,1898,,,Egypt and Sudan,EA29932,"1898,0315.67",
,bowl (object name),No: Optional[EA29877],"Striated calcite bowl: with nearly vertical convex sides rising from a flattened base, plain rim with a sharp upper edge, discoloured and cracked.; ",,1st Dynasty; 2nd Dynasty,,Found/Acquired: Egypt,calcite,,13.00 centimetres;  6.20 centimetres max ; ,,,Spencer 1980 / Early Dynastic Objects,Not on display,,,Purchased through: R J Moss & Co,,1898,,,Egypt and Sudan,EA29877,"1898,0315.12",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_12/e62c69bc_5610_4033_ae15_a3bc00cfdc51/preview_00415387_001.jpg,bowl (object name),No: Optional[EA36400],"Calcite open bowl: pale, with rounded base and a plain incurving rim.; ",,1st Dynasty,,Found/Acquired: Egypt,calcite,,23.30 centimetres;  8.50 centimetres; ,,"Published:
A. Roveri and F. Tiradritte [eds.], Kemet: Alle Sorgenti del Tempo, Ravenna 1998, p.242 [213].",Spencer 1980 / Early Dynastic Objects,Not on display,,,Purchased from: Mohammed Mohassib,,1902,,,Egypt and Sudan,EA36400,"1902,0412.100",
